cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level,sales,views
超市便利店,便利店,,北京,0.0,430,4,4.0,743,0,22830,363
美食,快餐,西式快餐,徐州,5.0,373,9,3.0,744,2,29497,5282
美食,小吃,面点,上海,1.0,679,5,1.0,745,0,7267,308
美食,快餐,西式快餐,广州,5.0,235,9,3.0,746,2,22783,12266
超市便利店,超市,,苏州,,790,18,,747,1,130855,8662
美食,休闲茶饮,奶茶,长沙,5.0,511,8,4.0,748,0,23199,947
超市便利店,便利店,,合肥,,1021,5,,749,0,12172,125
美食,快餐,西式快餐,宁波,9.0,891,13,3.0,750,2,63700,5488
美食,休闲茶饮,奶茶,南京,1.0,107,2,4.0,751,0,17788,724
美食,休闲茶饮,奶茶,深圳,2.0,991,15,4.0,752,0,10022,1950
美食,快餐,西式快餐,济南,4.0,767,11,3.0,753,2,24838,1947
美食,休闲食品,生鲜水果,杭州,0.0,827,2,4.0,754,0,8870,106
超市便利店,超市,,南平,,140,18,,755,1,17186,4891
美食,烘焙糕点,蛋糕,杭州,3.0,760,9,3.0,756,2,35103,4303
超市便利店,超市,,重庆,,997,18,,757,1,54162,4854
超市便利店,便利店,,杭州,,749,4,,758,1,10945,226
美食,休闲茶饮,奶茶,上海,2.0,882,5,4.0,759,0,13984,342
美食,休闲茶饮,饮品/甜点,武汉,4.0,259,1,3.0,760,0,26947,397
美食,快餐,中式快餐,深圳,1.0,194,14,0.0,761,0,9128,858
超市便利店,超市,,石家庄,,333,19,,762,0,43651,1895
美食,小吃,熟食,绍兴,3.0,167,3,3.0,763,0,28609,1178
美食,烘焙糕点,面包,绍兴,1.0,167,9,3.0,764,1,21363,1069
美食,休闲茶饮,饮品/甜点,上海,3.0,255,7,3.0,765,2,35073,1135
超市便利店,超市,,重庆,,472,19,,766,0,6024,904
美食,快餐,西式快餐,汕尾,5.0,467,13,3.0,767,2,24369,11217
美食,休闲食品,零食,金华,1.0,53,5,4.0,768,0,11447,334
美食,快餐,西式快餐,杭州,3.0,834,11,2.0,769,2,30875,4684
美食,休闲茶饮,饮品/甜点,杭州,2.0,349,7,3.0,770,1,13045,356
美食,快餐,西式快餐,南宁,4.0,336,6,3.0,771,2,22317,8145
美食,烘焙糕点,面包,天津,5.0,625,15,4.0,772,2,39934,3399
美食,快餐,西式快餐,南京,11.0,919,13,3.0,773,2,68289,7320
超市便利店,超市,,天门,,313,19,,774,1,69955,9470
美食,快餐,西式快餐,北京,11.0,713,10,3.0,775,2,65290,4178
超市便利店,超市,,重庆,,1148,18,,776,1,76269,4528
美食,快餐,中式快餐,杭州,2.0,1094,6,0.0,777,0,41995,977
美食,小吃,其它小吃,上海,1.0,937,11,2.0,778,0,8081,304
美食,休闲茶饮,奶茶,宁波,2.0,252,1,3.0,779,0,21235,779
超市便利店,便利店,,温州,0.0,505,5,4.0,780,1,31230,908
美食,快餐,西式快餐,扬州,13.0,1000,13,3.0,781,2,76776,9569
美食,快餐,西式快餐,清远,3.0,97,10,3.0,782,2,15767,8443
美食,快餐,中式快餐,济南,1.0,934,7,3.0,783,0,8844,305
美食,快餐,西式快餐,株洲,6.0,308,15,2.0,784,2,32458,5759
超市便利店,便利店,,常州,0.0,121,5,4.0,785,1,20710,545
美食,快餐,西式快餐,济宁,4.0,463,15,4.0,786,2,24830,3455
超市便利店,超市,,重庆,,243,19,,787,1,35127,6833
美食,快餐,中式快餐,北京,5.0,614,1,3.0,788,1,55055,1188
美食,快餐,西式快餐,上海,6.0,1032,11,3.0,789,1,51745,4635
美食,小吃,面点,杭州,1.0,287,6,3.0,790,1,7586,507
美食,快餐,西式快餐,成都,8.0,208,12,3.0,791,2,36812,3276
超市便利店,便利店,,上海,0.0,168,3,4.0,792,1,46129,254
超市便利店,超市,,德阳,,1112,20,,793,0,5632,580
美食,快餐,中式快餐,武汉,0.0,737,2,0.0,794,0,9709,145
美食,中餐,粤菜,上海,1.0,1127,15,2.0,795,0,21795,95
美食,休闲茶饮,奶茶,广州,2.0,36,9,3.0,796,0,8815,422
美食,快餐,西式快餐,铜陵,7.0,454,14,3.0,797,2,55512,6327
美食,快餐,中式快餐,北京,2.0,402,10,2.0,798,0,22924,1109
美食,火锅,川味/重庆火锅,苏州,6.0,790,20,4.0,799,2,22765,47991
美食,休闲茶饮,奶茶,上海,5.0,545,6,4.0,800,0,49107,555
美食,休闲茶饮,奶茶,武汉,1.0,278,3,3.0,801,0,12599,624
美食,其他美食,西餐,厦门,4.0,620,19,0.0,802,2,19413,3523
美食,小吃,其它小吃,武汉,0.0,117,1,2.0,803,0,14819,174
美食,小吃,其它小吃,北京,2.0,564,17,4.0,804,0,10313,2677
超市便利店,便利店,,北京,0.0,331,5,0.0,805,0,36562,391
超市便利店,超市,,上海,,453,18,,806,1,135844,2484
美食,快餐,西式快餐,佛山,3.0,648,9,2.0,807,2,21781,6983
美食,快餐,西式快餐,武汉,18.0,524,13,1.0,808,2,107069,7568
超市便利店,超市,,北京,,977,15,,809,0,5441,99
美食,快餐,中式快餐,北京,1.0,42,9,2.0,810,0,17727,368
美食,中餐,粤菜,上海,1.0,1032,20,2.0,811,0,17497,1783
美食,快餐,中式快餐,杭州,3.0,378,1,3.0,812,0,30304,463
美食,休闲茶饮,饮品/甜点,北京,4.0,580,9,4.0,813,2,24948,1868
超市便利店,便利店,,杭州,0.0,56,5,3.0,814,1,43323,1156
超市便利店,超市,,太原,0.0,674,17,2.0,815,0,19758,1572
超市便利店,超市,,合肥,,370,18,,816,1,85640,9007
美食,烘焙糕点,蛋糕,上海,3.0,157,6,3.0,817,0,32022,1424
美食,烧烤,中式烧烤,上海,1.0,937,10,3.0,818,0,10735,170
美食,烧烤,其它烧烤,北京,2.0,652,19,3.0,819,0,10669,1646
超市便利店,超市,,武汉,,979,17,,820,1,58155,1410
超市便利店,超市,,上海,,415,15,,821,0,25233,226
美食,其他美食,西餐,杭州,1.0,688,20,3.0,822,0,14958,1855
超市便利店,超市,,武汉,0.0,198,12,1.0,823,1,28700,658
美食,快餐,中式快餐,上海,1.0,1065,18,3.0,824,0,20819,1280
超市便利店,超市,,武汉,,1115,15,,825,0,33411,548
美食,快餐,西式快餐,北京,2.0,1037,8,3.0,826,0,25806,1010
超市便利店,便利店,,北京,,506,5,,827,0,8335,159
美食,快餐,中式快餐,南京,3.0,680,7,2.0,828,2,30097,1805
美食,休闲食品,生鲜水果,杭州,9.0,521,7,2.0,829,0,105067,1114
美食,快餐,西式快餐,哈尔滨,6.0,369,13,3.0,830,2,40594,2311
美食,休闲茶饮,奶茶,南京,6.0,399,7,4.0,831,0,37172,1152
超市便利店,便利店,,武汉,,70,5,,832,0,6513,115
美食,休闲食品,零食,温州,1.0,61,16,2.0,833,2,17662,699
美食,其他美食,日韩料理,上海,3.0,898,18,3.0,834,0,23943,1323
美食,烘焙糕点,其它烘焙糕点,南京,0.0,1126,3,3.0,835,0,7084,304
超市便利店,超市,,漳州,,1041,18,,836,1,29433,4716
美食,中餐,川菜,成都,1.0,732,9,1.0,837,0,8204,150
超市便利店,超市,,南京,,399,5,,838,0,20540,90
超市便利店,超市,,黄冈,0.0,705,18,4.0,839,1,27040,10656
美食,快餐,西式快餐,武汉,6.0,812,12,2.0,840,2,50692,3926
美食,休闲食品,生鲜水果,上海,2.0,679,12,4.0,841,2,29317,495
美食,快餐,西式快餐,上海,1.0,542,15,2.0,842,1,5163,2513
超市便利店,超市,,东莞,0.0,90,19,1.0,843,1,20778,3220
美食,其他美食,西餐,武汉,6.0,653,19,2.0,844,1,33952,12659
超市便利店,超市,,武汉,0.0,198,8,2.0,845,1,18660,611
超市便利店,超市,,泉州,0.0,691,17,4.0,846,1,23123,1920
美食,休闲茶饮,奶茶,杭州,3.0,523,11,3.0,847,0,21015,588
美食,快餐,西式快餐,深圳,11.0,862,9,3.0,848,2,59375,2892
美食,小吃,其它小吃,杭州,2.0,250,4,2.0,849,0,22242,216
美食,快餐,西式快餐,杭州,20.0,40,15,1.0,850,2,134498,3178
超市便利店,超市,,珠海,,119,15,,851,0,5943,348
美食,其他美食,西餐,武汉,11.0,605,20,2.0,852,1,58698,22772
美食,快餐,西式快餐,郑州,8.0,957,13,3.0,853,2,43996,3975
超市便利店,超市,,杭州,1.0,621,19,3.0,854,1,169266,7527
美食,其他美食,西餐,北京,1.0,199,19,3.0,855,1,16807,2161
超市便利店,便利店,,广州,,787,3,,856,1,7472,276
美食,火锅,其它火锅,温州,1.0,693,20,2.0,857,0,6505,3393
美食,小吃,其它小吃,上海,1.0,639,9,2.0,858,0,8887,232
美食,休闲食品,生鲜水果,上海,2.0,1033,9,2.0,859,0,25808,350
超市便利店,超市,,苏州,,922,17,,860,0,71209,809
美食,烘焙糕点,蛋糕,杭州,3.0,520,14,3.0,861,2,36579,3222
美食,休闲茶饮,饮品/甜点,上海,8.0,907,7,3.0,862,2,73989,1885
美食,休闲食品,生鲜水果,杭州,0.0,850,7,3.0,863,0,9507,283
超市便利店,超市,,南京,0.0,526,9,2.0,864,1,143922,3433
超市便利店,超市,,常州,,385,18,,865,1,69726,3030
超市便利店,便利店,,南京,0.0,450,2,4.0,866,1,74607,364
美食,快餐,中式快餐,北京,3.0,86,6,2.0,867,2,22047,1119
美食,小吃,米粉/米线,苏州,3.0,933,9,3.0,868,0,48171,1917
超市便利店,超市,,湖州,,899,20,,869,0,52674,2457
美食,休闲食品,生鲜水果,苏州,7.0,312,16,3.0,870,0,55253,1325
美食,快餐,中式快餐,舟山,2.0,628,10,2.0,871,2,12550,2517
美食,快餐,中式快餐,武汉,2.0,606,2,1.0,872,0,19570,436
美食,快餐,中式快餐,上海,1.0,358,11,4.0,873,0,29601,1364
超市便利店,便利店,,北京,,113,6,,874,1,28747,78
超市便利店,便利店,,广州,0.0,57,2,3.0,875,0,28135,424
美食,烘焙糕点,蛋糕,福州,2.0,851,2,3.0,876,0,55553,885
美食,快餐,西式快餐,武汉,17.0,1145,11,3.0,877,2,84485,6892
超市便利店,超市,,武汉,0.0,198,11,0.0,878,1,17196,388
美食,小吃,面点,深圳,2.0,305,12,0.0,879,0,18499,853
超市便利店,超市,,上海,0.0,417,18,4.0,880,1,17101,961
美食,休闲茶饮,饮品/甜点,上海,4.0,185,9,3.0,881,2,52796,1838
美食,休闲食品,零食,淮安,2.0,1118,16,3.0,882,0,16866,1025
美食,烘焙糕点,蛋糕,上海,1.0,497,5,3.0,883,0,17946,810
美食,快餐,中式快餐,杭州,2.0,181,6,0.0,884,0,16488,471
美食,火锅,川味/重庆火锅,武汉,9.0,65,20,4.0,885,2,26830,33539
美食,快餐,中式快餐,杭州,3.0,523,7,3.0,886,0,20529,1057
美食,其他美食,西餐,武汉,6.0,435,20,1.0,887,2,32536,21147
美食,小吃,面点,成都,1.0,637,9,1.0,888,0,22071,276
超市便利店,超市,,无锡,0.0,428,18,3.0,889,1,42763,5184
美食,快餐,西式快餐,湛江,4.0,994,11,3.0,890,2,22040,3859
美食,快餐,西式快餐,杭州,20.0,264,9,3.0,891,2,188615,13916
美食,快餐,中式快餐,嘉兴,1.0,183,7,1.0,892,0,23516,1458
美食,快餐,西式快餐,三亚,5.0,404,16,2.0,893,2,23933,1634
超市便利店,超市,,惠州,,546,19,,894,1,35514,7736
美食,快餐,中式快餐,上海,1.0,924,16,3.0,895,0,29233,802
超市便利店,便利店,,温州,0.0,585,5,3.0,896,1,25862,320
美食,快餐,西式快餐,杭州,20.0,941,14,3.0,897,2,168111,8990
美食,快餐,中式快餐,深圳,2.0,79,6,2.0,898,2,21213,3729
超市便利店,超市,,北京,,294,17,,899,0,12651,211
超市便利店,超市,,福州,,1075,17,,900,1,156104,2727
超市便利店,超市,,北京,,512,4,,901,0,16999,342
美食,休闲茶饮,饮品/甜点,成都,4.0,816,7,3.0,902,2,27279,777
美食,烘焙糕点,蛋糕,北京,1.0,836,11,4.0,903,2,20113,1341
美食,其他美食,日韩料理,南京,3.0,633,20,3.0,904,0,12534,3355
超市便利店,超市,,上海,,791,15,,905,0,13196,548
超市便利店,超市,,合肥,,551,9,,906,0,7206,860
美食,休闲茶饮,饮品/甜点,青岛,4.0,645,5,4.0,907,1,26507,605
超市便利店,便利店,,南京,0.0,623,8,4.0,908,1,22046,329
美食,快餐,西式快餐,南京,8.0,434,13,3.0,909,2,49142,3241
美食,休闲茶饮,奶茶,上海,6.0,1032,6,4.0,910,0,60959,602
美食,快餐,西式快餐,南昌,6.0,1144,12,2.0,911,2,27769,3436
美食,小吃,其它小吃,西安,2.0,942,5,2.0,912,0,26018,612
美食,休闲茶饮,奶茶,广州,3.0,552,8,3.0,913,0,33854,704
美食,快餐,中式快餐,杭州,1.0,954,17,3.0,914,0,6409,1077
超市便利店,超市,,嘉兴,0.0,513,18,2.0,915,1,30754,4738
美食,快餐,西式快餐,武汉,10.0,653,6,3.0,916,2,70500,9981
超市便利店,便利店,,上海,0.0,39,3,4.0,917,1,18227,152
美食,小吃,面点,武汉,2.0,605,8,2.0,918,0,9073,806
美食,其他美食,日韩料理,上海,1.0,554,19,0.0,919,0,9023,707
美食,休闲茶饮,饮品/甜点,上海,1.0,642,8,4.0,920,0,8301,140
美食,快餐,中式快餐,漳州,1.0,307,2,1.0,921,0,19463,866
美食,小吃,其它小吃,苏州,3.0,196,16,3.0,922,0,23091,1324
美食,休闲茶饮,饮品/甜点,厦门,1.0,1103,9,3.0,923,0,15673,650
美食,快餐,中式快餐,武汉,0.0,117,2,0.0,924,0,9383,153
美食,快餐,中式快餐,北京,1.0,996,4,3.0,925,0,11427,733
美食,快餐,西式快餐,青岛,7.0,677,14,3.0,926,2,42115,3021
美食,中餐,川菜,武汉,2.0,905,10,3.0,927,2,22812,1967
美食,快餐,中式快餐,深圳,3.0,49,7,1.0,928,2,21205,7465
美食,快餐,西式快餐,威海,5.0,108,14,3.0,929,2,27716,3678
美食,火锅,麻辣烫/串串香,武汉,0.0,903,2,2.0,930,0,6465,248
美食,休闲食品,生鲜水果,北京,2.0,375,8,3.0,931,0,46312,942
美食,快餐,中式快餐,杭州,3.0,286,9,2.0,932,1,22865,674
美食,烘焙糕点,蛋糕,杭州,2.0,264,5,3.0,933,1,32322,558
超市便利店,超市,,杭州,1.0,286,18,3.0,934,1,252281,6319
美食,快餐,中式快餐,北京,3.0,512,8,2.0,935,2,20713,2281
美食,烧烤,中式烧烤,上海,1.0,1023,20,2.0,936,2,7285,3420
美食,烘焙糕点,其它烘焙糕点,成都,5.0,816,12,3.0,937,0,30997,1008
超市便利店,超市,,无锡,,217,12,,938,0,8881,155
美食,烘焙糕点,其它烘焙糕点,杭州,1.0,815,3,3.0,939,0,29530,241
超市便利店,超市,,上海,,642,14,,940,0,9622,116
超市便利店,超市,,石家庄,,857,17,,941,0,17047,1854
美食,烘焙糕点,面包,长沙,1.0,193,7,3.0,942,0,9537,541
美食,小吃,其它小吃,苏州,3.0,902,6,2.0,943,0,28418,1186
美食,烘焙糕点,其它烘焙糕点,合肥,1.0,337,9,3.0,944,2,6038,3110
美食,快餐,中式快餐,郑州,2.0,960,10,0.0,945,0,10301,1199
超市便利店,超市,,南京,,433,17,,946,1,36389,1052
超市便利店,便利店,,广州,0.0,552,3,0.0,947,1,24251,300
美食,小吃,其它小吃,北京,1.0,1108,5,3.0,948,0,9343,576
美食,小吃,米粉/米线,青岛,2.0,206,16,3.0,949,0,13365,1071
超市便利店,超市,,杭州,,1091,10,,950,0,21520,264
美食,小吃,面点,上海,2.0,554,4,2.0,951,0,52733,421
美食,烘焙糕点,其它烘焙糕点,大连,1.0,495,11,3.0,952,0,14624,1000
美食,小吃,面点,上海,3.0,507,15,4.0,953,0,39853,804
美食,小吃,其它小吃,绍兴,1.0,219,2,4.0,954,0,22841,5685
超市便利店,超市,,广州,,624,18,,955,0,9292,1514
美食,休闲食品,其它休闲食品,宁波,1.0,245,17,3.0,956,0,13252,258
超市便利店,超市,,成都,,441,16,,957,1,29512,2609
美食,火锅,其它火锅,深圳,2.0,562,3,0.0,958,0,25602,1027
美食,休闲食品,零食,杭州,4.0,521,5,2.0,959,0,41752,578
美食,小吃,面点,南京,1.0,284,1,3.0,960,0,15085,593
美食,快餐,西式快餐,北京,14.0,610,10,3.0,961,2,105228,3722
美食,休闲食品,零食,嘉兴,3.0,395,17,3.0,962,0,28907,1234
美食,快餐,中式快餐,上海,1.0,1127,16,1.0,963,0,8671,912
美食,小吃,其它小吃,南京,5.0,469,9,2.0,964,0,49178,1647
美食,休闲食品,生鲜水果,广州,2.0,173,15,2.0,965,2,32041,2232
美食,小吃,面点,苏州,2.0,933,3,3.0,966,0,23527,649
美食,小吃,面点,南京,2.0,680,5,2.0,967,0,27152,643
超市便利店,便利店,,杭州,0.0,749,5,4.0,968,1,31765,400
美食,中餐,江浙菜,温州,3.0,1129,20,1.0,969,2,16208,11310
超市便利店,便利店,,北京,,1130,6,,970,1,15671,45
超市便利店,超市,,武汉,0.0,737,14,4.0,971,1,35048,985
美食,快餐,西式快餐,金华,14.0,1158,14,3.0,972,2,87693,4040
超市便利店,超市,,合肥,,599,16,,973,0,26220,369
美食,小吃,熟食,武汉,0.0,608,1,3.0,974,0,7024,359
美食,快餐,西式快餐,广州,5.0,36,11,2.0,975,2,27257,2612
超市便利店,便利店,,广州,0.0,944,4,4.0,976,0,20287,544
美食,快餐,中式快餐,广州,3.0,746,6,1.0,977,0,24881,1535
超市便利店,便利店,,温州,0.0,822,3,4.0,978,1,35195,836
超市便利店,超市,,苏州,0.0,431,17,0.0,979,1,34119,2724
美食,快餐,西式快餐,长沙,4.0,646,9,3.0,980,2,22990,4220
美食,中餐,川菜,武汉,2.0,524,11,2.0,981,2,20640,1430
美食,快餐,中式快餐,上海,2.0,420,17,2.0,982,1,25268,1413
美食,休闲食品,生鲜水果,北京,1.0,222,5,1.0,983,0,10665,577
美食,休闲茶饮,饮品/甜点,天津,8.0,728,9,4.0,984,2,38122,3460
超市便利店,便利店,,北京,,77,7,,985,1,42833,100
超市便利店,超市,,株洲,0.0,78,6,4.0,986,0,9557,423
美食,汤/粥/煲/砂锅/炖菜,粥,上海,1.0,1032,18,3.0,987,0,10323,350
超市便利店,超市,,上海,0.0,413,19,4.0,988,1,97392,6359
美食,小吃,面点,杭州,2.0,1120,15,3.0,989,0,33389,633
美食,快餐,西式快餐,苏州,9.0,400,10,3.0,990,2,61687,2179
超市便利店,便利店,,荆门,,33,17,,991,0,12737,885
美食,快餐,中式快餐,武汉,2.0,510,5,2.0,992,0,12624,645
美食,小吃,其它小吃,上海,1.0,417,9,2.0,993,0,7071,524
美食,休闲茶饮,奶茶,嘉兴,1.0,938,11,3.0,994,1,10425,988
超市便利店,超市,,温州,,481,16,,995,0,18841,995
美食,休闲食品,生鲜水果,北京,3.0,601,9,2.0,996,0,27395,961
美食,小吃,米粉/米线,绍兴,2.0,219,2,3.0,997,0,34232,6941
超市便利店,超市,,东莞,0.0,858,16,1.0,998,0,57077,1513
美食,快餐,西式快餐,深圳,9.0,991,7,3.0,999,2,65217,6541
美食,中餐,川菜,广州,4.0,552,20,1.0,1000,2,24751,9269
美食,中餐,江浙菜,合肥,1.0,838,20,0.0,1001,0,9066,3003
美食,休闲茶饮,冰激凌,北京,1.0,113,10,3.0,1002,0,10659,328
美食,中餐,其它地方菜,杭州,0.0,264,18,2.0,1003,0,6335,481
美食,休闲食品,其它休闲食品,广州,1.0,590,3,2.0,1004,0,25382,281
美食,小吃,面点,杭州,0.0,485,1,4.0,1005,0,13671,275
超市便利店,超市,,襄阳,0.0,875,18,4.0,1006,1,22314,4927
超市便利店,超市,,南京,,644,9,,1007,0,13687,289
美食,火锅,麻辣烫/串串香,成都,2.0,637,20,2.0,1008,0,6163,3741
美食,休闲茶饮,饮品/甜点,杭州,2.0,850,3,3.0,1009,1,20010,685
美食,小吃,其它小吃,北京,1.0,517,6,4.0,1010,0,4321,290
超市便利店,便利店,,广州,0.0,36,2,4.0,1011,0,28530,311
美食,快餐,中式快餐,苏州,1.0,933,7,3.0,1012,0,16051,387
超市便利店,便利店,,北京,0.0,388,2,3.0,1013,0,32876,182
美食,快餐,中式快餐,南京,1.0,715,11,1.0,1014,0,7882,719
美食,休闲食品,生鲜水果,温州,0.0,442,11,3.0,1015,0,11210,292
美食,休闲食品,生鲜水果,宁波,0.0,786,19,3.0,1016,0,10690,475
超市便利店,超市,,邢台,,1077,18,,1017,1,46966,15694
超市便利店,超市,,深圳,0.0,1109,18,2.0,1018,1,122714,3474
美食,快餐,中式快餐,舟山,3.0,169,9,2.0,1019,2,17127,3091
超市便利店,便利店,,石家庄,0.0,873,3,3.0,1020,1,22217,116
超市便利店,超市,,无锡,,1064,9,,1021,0,15823,148
超市便利店,便利店,,苏州,0.0,389,3,0.0,1022,1,25209,210
美食,快餐,西式快餐,葫芦岛,4.0,282,14,3.0,1023,2,25578,2499
超市便利店,便利店,,青岛,0.0,458,4,4.0,1024,1,23248,163
超市便利店,超市,,常州,,121,20,,1025,1,13878,4143
美食,休闲食品,其它休闲食品,广州,3.0,156,17,2.0,1026,0,11944,3321
美食,快餐,中式快餐,武汉,3.0,945,11,3.0,1027,0,19052,1682
超市便利店,便利店,,深圳,0.0,531,2,4.0,1028,1,21988,61
美食,小吃,面点,杭州,2.0,181,9,3.0,1029,0,20830,643
美食,烘焙糕点,面包,北京,3.0,1130,14,4.0,1030,2,31450,1862
美食,中餐,其它地方菜,青岛,2.0,769,19,3.0,1031,0,9360,1640
美食,休闲食品,生鲜水果,杭州,4.0,1097,14,4.0,1032,2,29791,1022
美食,快餐,西式快餐,深圳,3.0,981,13,3.0,1033,2,16510,5520
美食,快餐,西式快餐,太原,6.0,619,9,3.0,1034,2,25572,9007
美食,快餐,西式快餐,南京,12.0,673,13,3.0,1035,2,73538,4705
美食,烘焙糕点,面包,武汉,2.0,213,4,3.0,1036,0,11202,700
美食,快餐,西式快餐,深圳,5.0,596,9,3.0,1037,2,21723,6933
超市便利店,超市,,宁波,0.0,798,17,0.0,1038,0,43214,1748
超市便利店,超市,,福州,0.0,537,17,4.0,1039,1,100183,1912
美食,休闲茶饮,饮品/甜点,西安,2.0,75,7,3.0,1040,0,13444,700
超市便利店,超市,,南平,,888,18,,1041,1,51438,5514
超市便利店,超市,,宁波,,230,20,,1042,1,11415,2111
美食,快餐,西式快餐,武汉,6.0,1081,9,3.0,1043,2,41421,6522
美食,中餐,川菜,武汉,1.0,435,10,2.0,1044,2,18448,1360
超市便利店,超市,,北京,,566,13,,1045,0,18789,999
超市便利店,便利店,,青岛,,344,5,,1046,0,5448,109
美食,快餐,中式快餐,深圳,1.0,194,5,0.0,1047,0,7776,503
超市便利店,便利店,,金华,,492,6,,1048,1,7830,232
美食,快餐,西式快餐,深圳,5.0,531,7,3.0,1049,2,31008,5435
美食,休闲食品,生鲜水果,南通,1.0,127,2,3.0,1050,0,16229,318
美食,休闲食品,生鲜水果,上海,2.0,497,15,3.0,1051,2,26877,764
超市便利店,超市,,上海,,675,19,,1052,1,74237,3878
超市便利店,超市,,上海,,339,11,,1053,0,11808,228
美食,休闲茶饮,奶茶,南京,1.0,1106,2,4.0,1054,0,10550,322
美食,休闲茶饮,奶茶,南京,3.0,172,4,4.0,1055,0,23185,780
美食,休闲茶饮,奶茶,上海,4.0,709,4,3.0,1056,2,27518,620
美食,快餐,中式快餐,杭州,1.0,592,11,0.0,1057,0,8001,936
美食,休闲茶饮,冰激凌,南昌,2.0,179,1,3.0,1058,0,20699,295
美食,休闲食品,生鲜水果,苏州,2.0,220,15,2.0,1059,0,15255,519
美食,烘焙糕点,面包,广州,1.0,853,2,2.0,1060,0,20535,671
美食,快餐,西式快餐,广州,12.0,541,11,2.0,1061,2,58913,8764
美食,快餐,西式快餐,天津,6.0,992,9,4.0,1062,2,23405,3480
超市便利店,超市,,张家口,,678,19,,1063,1,5779,4638
超市便利店,便利店,,温州,0.0,158,5,4.0,1064,1,17324,235
美食,小吃,面点,武汉,1.0,435,1,3.0,1065,0,9512,503
美食,快餐,西式快餐,北京,6.0,1101,9,3.0,1066,2,39680,1781
美食,休闲食品,生鲜水果,福州,1.0,851,2,1.0,1067,0,33466,170
美食,快餐,中式快餐,上海,2.0,609,13,2.0,1068,1,21621,514
超市便利店,超市,,重庆,,579,18,,1069,1,52051,4317
超市便利店,超市,,温州,,1014,14,,1070,0,8464,663
美食,休闲食品,生鲜水果,宁波,2.0,764,2,2.0,1071,0,69926,506
超市便利店,超市,,无锡,1.0,352,2,2.0,1072,1,108684,904
美食,中餐,其它地方菜,南京,1.0,73,12,4.0,1073,0,12158,240
美食,小吃,其它小吃,上海,2.0,134,7,3.0,1074,0,29284,477
美食,快餐,中式快餐,台州,3.0,755,11,2.0,1075,1,31463,2651
美食,休闲食品,其它休闲食品,苏州,1.0,310,12,3.0,1076,0,18269,355
美食,快餐,西式快餐,长沙,2.0,26,14,3.0,1077,2,15596,3819
美食,小吃,其它小吃,福州,1.0,851,2,4.0,1078,0,14952,857
美食,快餐,西式快餐,沈阳,7.0,598,12,4.0,1079,2,36361,1845
超市便利店,超市,,南京,0.0,742,16,4.0,1080,1,17381,1418
超市便利店,便利店,,广州,0.0,488,3,3.0,1081,0,20353,561
美食,其他美食,西餐,深圳,1.0,332,19,4.0,1082,0,7585,2545
美食,休闲食品,生鲜水果,成都,3.0,232,3,3.0,1083,0,21843,564
美食,快餐,西式快餐,南通,6.0,27,14,3.0,1084,2,49968,2751
美食,快餐,西式快餐,南昌,5.0,1131,10,3.0,1085,2,36804,6565
美食,休闲食品,生鲜水果,北京,3.0,322,12,3.0,1086,0,26923,740
美食,中餐,江浙菜,北京,4.0,1038,20,3.0,1087,1,23134,5450
美食,烘焙糕点,面包,上海,1.0,725,10,3.0,1088,1,10409,1927
美食,休闲茶饮,饮品/甜点,上海,1.0,809,16,3.0,1089,2,16703,1561
超市便利店,便利店,,杭州,,383,2,,1090,1,43631,480
美食,快餐,中式快餐,济南,2.0,824,4,2.0,1091,1,17232,571
美食,快餐,西式快餐,上海,7.0,315,11,3.0,1092,2,68303,3947
美食,其他美食,其他餐饮美食,武汉,1.0,1024,5,0.0,1093,0,18774,432
美食,快餐,西式快餐,上海,7.0,466,13,3.0,1094,2,51477,5417
超市便利店,便利店,,青岛,0.0,1015,3,3.0,1095,0,27312,167
美食,快餐,中式快餐,上海,1.0,639,10,3.0,1096,0,14607,548
美食,快餐,西式快餐,东营,4.0,477,14,2.0,1097,2,26484,1992
美食,快餐,中式快餐,武汉,1.0,85,1,2.0,1098,0,26457,256
美食,中餐,西北菜,广州,2.0,155,17,2.0,1099,0,23217,2090
美食,休闲茶饮,饮品/甜点,上海,2.0,489,18,4.0,1100,0,13855,551
美食,快餐,西式快餐,苏州,6.0,745,13,3.0,1101,2,47544,4815
美食,快餐,西式快餐,广州,7.0,1076,10,3.0,1102,2,36538,11215
美食,休闲食品,零食,温州,1.0,936,2,3.0,1103,0,23677,235
超市便利店,超市,,上海,0.0,1116,19,3.0,1104,1,87518,8097
美食,小吃,熟食,杭州,2.0,250,7,3.0,1105,0,21007,1205
美食,快餐,中式快餐,成都,0.0,112,1,2.0,1106,0,13183,429
美食,休闲茶饮,奶茶,湖州,1.0,885,6,3.0,1107,0,10116,839
美食,火锅,川味/重庆火锅,南京,6.0,1126,20,4.0,1108,2,21534,21294
美食,快餐,西式快餐,北京,8.0,772,12,3.0,1109,2,57042,2511
美食,小吃,面点,杭州,3.0,286,14,3.0,1110,0,39553,503
超市便利店,便利店,,上海,0.0,697,5,3.0,1111,1,19766,344
美食,快餐,西式快餐,深圳,7.0,1028,11,2.0,1112,2,39215,2912
超市便利店,便利店,,温州,0.0,722,3,2.0,1113,1,49706,586
